Electrophile,Nucleophile,Catalyst,Base,MISER Area Count
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,1819
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,462
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,C2CCC1=NCCCN1CC2,354
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,1106
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,842
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,338
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,343
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,336
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,901
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,463
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,C2CCC1=NCCCN1CC2,296
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN1CCCN2CCCN=C12,429
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,495
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,322
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,352
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,371
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,1246
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,374
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],C2CCC1=NCCCN1CC2,275
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN1CCCN2CCCN=C12,282
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)/C(=N\C(C)(C)C)N(C)C,336
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CCN(CC)P1(=NC(C)(C)C)NCCCN1C,317
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,301
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,306
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,342
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,CN(C)CC(N)=O,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,331
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,C2CCC1=NCCCN1CC2,236
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN1CCCN2CCCN=C12,223
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)/C(=N\C(C)(C)C)N(C)C,230
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,257
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,263
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,255
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,239
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,261
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,C2CCC1=NCCCN1CC2,264
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN1CCCN2CCCN=C12,225
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)/C(=N\C(C)(C)C)N(C)C,233
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,233
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,234
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,236
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,699
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,235
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,C2CCC1=NCCCN1CC2,248
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN1CCCN2CCCN=C12,218
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,248
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,291
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,270
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,265
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,19040
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,322
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,C2CCC1=NCCCN1CC2,274
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,228
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,242
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,268
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,244
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,251
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,6084
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,264
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,C2CCC1=NCCCN1CC2,267
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN1CCCN2CCCN=C12,245
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,247
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,270
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,282
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,295
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,5050
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,301
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],C2CCC1=NCCCN1CC2,289
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN1CCCN2CCCN=C12,257
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)/C(=N\C(C)(C)C)N(C)C,243
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CCN(CC)P1(=NC(C)(C)C)NCCCN1C,246
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,237
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,245
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,283
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,N=C(N)C1CC1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,264
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,C2CCC1=NCCCN1CC2,334
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN1CCCN2CCCN=C12,230
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)/C(=N\C(C)(C)C)N(C)C,230
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,229
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,228
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,230
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,226
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,231
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,C2CCC1=NCCCN1CC2,230
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN1CCCN2CCCN=C12,228
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)/C(=N\C(C)(C)C)N(C)C,227
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,227
CN/2C(=O)CC(C)(c1cc(Br)cs1)NC2=N/C(=O)OC(C)(C)C,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,227
